北朝鮮 対米交渉担当次官が北京到着「国際会議に出席」,2019年1月15日,北朝鮮外務省で非核化をめぐるアメリカとの交渉を担当するチェ・ソニ次官が15日昼ごろ、北京の空港に到着しました。チェ次官はスウェーデンで行われる国際会議に出席すると明らかにし、米朝協議についてどのような立場を示すか注目されます。北朝鮮外務省で非核化をめぐるアメリカとの交渉を担当するチェ次官は15日昼ごろ、北朝鮮のピョンヤンから中国北京の空港に到着しました。チェ次官は記者から「アメリカに向かうのか」などと質問されたのに対して「スウェーデンで行われる国際会議に出席する」と答えました。しかし「スウェーデンでアメリカ側と接触するのか」という問いかけには何も答えず、迎えの車に乗り込みました。アメリカと北朝鮮はともに２回目の米朝首脳会談に意欲を示していますが、アメリカ側が非核化に向けたより具体的な措置を求めている一方、北朝鮮は制裁解除やみずからの体制保証の前提となる朝鮮戦争の平和協定締結に向けた協議を求めていて、立場の隔たりが埋まっていません。チェ次官が国際会議で、２回目の米朝首脳会談や北朝鮮に対する制裁解除など、米朝協議についてどのような立場を示すかが注目されます。
ＪＯＣ竹田会長 “質問受けず” に報道陣から批判噴出,2019年1月15日,竹田恒和会長の記者会見の開催はＪＯＣが３日前の今月12日に発表しました。ところがＪＯＣは15日の午前２時すぎになって「フランス当局が調査中の案件のため、質疑応答は差し控えさせていただきます」という追加の文言を加えた案内文を報道各社に送り、会見は竹田会長が用意した文書を読み上げる形で行われました。会見の直前にはＪＯＣの広報責任者が竹田会長の「肩書」を「招致委員会の元理事長」と断ったうえで、午前11時に始まった会見では竹田会長はふだんよりもやや上ずった声でみずからの潔白を強調しました。竹田会長は一方的に話し続け、およそ８分後、質疑応答を受けずに席を立ちました。報道陣からは「質問を受けてください」と求める声が上がり、その後も、なぜ質疑応答に応じないのかと批判する声が相次ぎました。これに対してＪＯＣの広報責任者は「フランスの当局が調査中のため」という説明を繰り返し、質疑応答を受けないことを決めたのは14日夜のことで、「慎重に協議した結果でメディアの皆様には事前に報告したほうがよいと考えて発表した」と、午前２時に質疑応答に応じないことを通告した理由を説明しました。ただ会見場を出たあとも報道陣が広報責任者を囲み続け、批判が収まることはなく、来年に迫った東京オリンピック・パラリンピックへのダメージを最小限にとどめたいという会見の当初のねらいとは逆に、トップの説明責任にさらに批判が高まりイメージを悪化させる結果となりました。竹田会長が会見で質疑応答を受け付けなかったことについて、会見場で取材した海外メディアからも厳しい意見が相次ぎました。アメリカのＡＰ通信の記者は「リオデジャネイロオリンピックでも同じような問題はあったが、東京はここまで順調な準備を進めてきただけにこのスキャンダルは驚きを持って受け止められている。竹田会長が質問に答えなかったことは残念だった」と話しました。ブラジルの大手テレビ局 グローボの記者は「正直、きょうの会見には期待していなかったのであまり驚きはない。それでも竹田会長は自分のことばで『調査中で答えられない』と話すべきだったし、用意したコメントを読み上げるだけの数分の会見は誰も期待していなかった」と話しました。フランスの通信社の記者は「竹田会長はフランス当局に協力して今後も潔白を証明すると言ったが、フランスでは予審手続きが行われれば多くが起訴される。もっと重く考えるべきだし、こんな会見ならやらないほうが良かった。とても失望している」と話していました。ツイッター上でも、記者からの質問に応じなかったことなどを批判する投稿が相次いでいます。この中では「竹田会長の記者会見をたまたま出先のカーラジオで聞いた。全く説明になっていない」「『２億3000万円は正当な対価』というのなら、しっかり説明すればいい。隠そう、小さくみせようとすればするほど、印象が悪くなる」「竹田会長の記者会見はひどい。まさに官僚的答弁で、ただ逃げに徹している。根本的なことは何もわからないまま」「何のための会見なの？やましいことあるからしゃべられないのか」といった投稿が見られました。会見をおよそ８分で打ち切って退席したことについて「竹田会長の会見、ずいぶん早く終わってると思ったら質疑無しなのね。これで会見やったって言って、以降はだんまりというのはなしだよね」「え、竹田会長の記者会見、一方的に釈明はしてるけど、質疑応答はないの？」「帰ってきてなに聞けるかなと思ったら竹田会長、11時からの会見はもう終わってた。質疑応答なしはあまり良いものじゃないような」などと、批判する投稿も多く見られました。
不適切調査 雇用保険など追給で問い合わせ１万2000件超,2019年1月15日,厚生労働省が賃金や労働時間に関する調査を不適切な手法で行っていた問題をめぐり、根本厚生労働大臣は相談窓口に雇用保険などの追加給付に関する問い合わせが、これまでに１万2000件余り寄せられたとしたうえで、給付に向けた準備状況を随時ホームページなどで広報する考えを示しました。この問題は、賃金や労働時間の動向を把握するために行われている「毎月勤労統計調査」で、従業員が500人以上の大規模な事業所については、すべて調査しなければならなかったのに、厚生労働省が都内ではおよそ３分の１の事業所しか調べていなかったもので、雇用保険の失業給付や労災保険の給付などが本来支払われるべき金額よりも少なく支給されていたケースが確認されています。これをめぐって根本厚生労働大臣は閣議のあとの記者会見で、相談窓口に雇用保険などに関する問い合わせが14日までに１万2000件余り寄せられたことを明らかにしました。そのうえで根本大臣は「対象者のデータが登録されている労災保険についてはできるだけ給付を急ぎたい。スケジュールを精査し、できるだけ早期に対応できるよう努力したい」と述べ、給付開始の時期など準備状況を随時、厚生労働省のホームページで広報する考えを示しました。また根本大臣は、原因の究明を引き続き弁護士などによる監察チームで進めるとしたうえで、組織的な隠蔽について改めて否定しました。自民党の二階幹事長は記者会見で「国の統計の信頼を揺るがす行為であり、『気が付かなかった』とか『大きな問題と捉えていなかった』ということについて、党としても政府に厳重な注意を求めていきたいし、責任があるなら明確にしてもらいたい」と述べました。安倍総理大臣は総理大臣官邸で開かれた政府与党連絡会議で、「『毎月勤労統計』について長年にわたり不適切な調査が行われ、統計の信頼が失われる事態が生じたことは誠に遺憾であり、大変重く受け止めている。失業給等への影響を含め、国民の皆様に不利益が生じることがないよう万全を期して必要な対策を講じていく」と述べました。公明党の山口代表は政府与党連絡会議で、「統計の信頼を損なう事態が生じたことは誠に遺憾だ。厚生労働省のみならず、政府全体としての責任であり、猛省すべきだ。国民に不利益が生じないよう、必要な対応に万全を期すとともに、原因の究明や再発防止策に早急に取り組んでもらいたい」と要請しました。このあと山口氏は、記者団から根本厚生労働大臣の責任について質問されたのに対し、「まだ責任の所在を言うよりも、事実関係をしっかり調査することが大事だ」と述べました。
隕石が直撃した屋根を展示へ 名古屋市科学館が引き取り,2019年1月15日,去年９月、こぶし大とみられる隕石が落ちた愛知県小牧市の住宅で、直撃を受けた屋根の補修工事が名古屋市科学館の学芸員の立ち会いのもと行われました。科学館は、屋根の一部を引き取り、落下した隕石などとともに常設展示する予定です。去年９月、愛知県小牧市の住宅で、大きな衝撃とともに屋根の一部にえぐれたような穴が開き、庭などで見つかった表面が焼け焦げた石のようなものを国立科学博物館が鑑定したところ、約46億年前にできた隕石だと分かりました。隕石が直撃した住宅では足場が組まれて15日、屋根の補修工事が行われ、業者が隕石があたってえぐれた箇所を中心におよそ40センチ四方を電動ノコギリで切り出していきました。屋根の一部は名古屋市科学館が引き取ることになっているため、作業には学芸員が立ち会い、慎重に作業にあたるようお願いしていました。直撃を受けた箇所は屋根のいちばん高い部分で、裏側にあった金具のプレートがひしゃげていて、この金具に隕石が当たったために貫通を免れたとみられるということです。名古屋市科学館はこの屋根の一部を落下した隕石などとともに４月をめどに常設展示する予定で、毛利勝廣主任学芸員は「まれな機会なので、ぜひ多くの人に見てほしいと思います」と話しています。
「日本が無礼な要求」韓国 レーダー照射 日韓の直接協議で,2019年1月15日,海上自衛隊の哨戒機が韓国軍から射撃管制用レーダーを照射された問題を受けて14日行われた防衛当局の直接協議について、韓国側は、日本側から互いに電波記録を示すよう打診があったものの、日本側が無理な要求をしたため受け入れられなかった、と主張しました。海上自衛隊の哨戒機が韓国軍の駆逐艦から射撃管制用レーダーを照射された問題をめぐり、14日シンガポールで双方の防衛当局による初めての直接協議が行われ、日本側が自衛隊の電波記録の提示を打診したものの、韓国側が駆逐艦の電波に関する記録を示すことに同意せず、協議は平行線に終わりました。これについて韓国国防省のチェ・ヒョンス（崔賢洙）報道官は15日の定例記者会見で、日本側から互いに電波記録を示すよう打診があったとしたうえ、「日本側の要求は『一部の電波記録を公開するので、韓国側はすべてを公開してほしい』という要求で、受け入れられなかった」と述べ、日本側が無理な要求をしたと主張しました。そのうえで「非常に無礼な要求で、問題を解決する意思がない主張だ。日本がこのような紳士的ではない行動を続けることに遺憾の意を表明する」として非難しました。これまで韓国側は一貫して海上自衛隊の哨戒機に向けてレーダーを照射した事実はないと主張しており、むしろ哨戒機が駆逐艦に対して「威嚇的な低空飛行をした」として謝罪を求めています。菅官房長官は15日午後の記者会見で「韓国の報道官のことについて一つ一つ発言したりコメントすることは控えたい。その上で言えば、客観的、中立的な事実確認を進めていく上では、相互主義の観点から双方が必要なデータを示すのが不可欠だ。きのうの協議では日本側から、このような提案を行ったが韓国側の同意は得られなかった」と述べました。
安倍首相 ぼたんの花束贈られ「政権も大輪の花を」 松江,2019年1月15日,安倍総理大臣は、ぼたんの栽培が盛んな松江市の市長らと面会し、ぼたんの花束を贈られると「安倍政権も大輪の花を咲かせたい」などと述べ、鮮やかな色合いを楽しんでいました。総理大臣官邸を訪れたのは、松江市の松浦正敬市長や、「しまね観光大使」を務める粟井理菜さん、それにＪＡの関係者ら９人です。この中で松浦市長が、島根県と鳥取県にまたがる中海にある松江市の大根島は、ぼたんの生産量が日本一で高い技術を用いて年間を通じて出荷していることなどを説明し、粟井さんが安倍総理大臣にぼたんの花束を贈呈しました。これに対し、安倍総理大臣は「紅白できれいで、華やかだ。立てばしゃくやく座ればぼたん歩く姿はゆりの花。安倍政権も大輪の花を咲かせたい」と述べ、ぼたんの花の鮮やかな色合いを楽しんでいました。
首相 来週ロシアなど訪問へ 平和条約交渉「首脳会談で進展を」,2019年1月15日,安倍総理大臣は総理大臣官邸で開かれた政府与党連絡会議で、来週21日から24日までの日程でロシアとスイスを訪れ、このうちロシアではプーチン大統領との日ロ首脳会談に臨み、北方領土問題を含む平和条約交渉を進展させたいという考えを強調しました。この中で安倍総理大臣は、今月21日から24日までの日程でロシアとスイスを訪問し、このうちロシアではプーチン大統領との日ロ首脳会談に臨むほか、スイスでは世界経済フォーラムの年次総会「ダボス会議」に出席する考えを表明しました。そして「去年の日ロ首脳会談で、戦後70年以上残されてきた課題を次の世代に先送りすることなく、必ずや終止符を打つという強い意思を完全に共有した。北方領土問題を含む平和条約交渉をできるだけ進展させたい」と強調しました。また安倍総理大臣はダボス会議について「Ｇ20の議長国として世界経済の持続的成長や自由貿易の推進、気候変動など地球規模の課題について、日本の考え方を世界に向けて発信する」と述べ、Ｇ20大阪サミットに向けて、会議に出席する各国首脳などに協力を呼びかける考えを示しました。
ＮＢＡ 渡邊が５試合目出場 田臥を抜き日本選手最多に,2019年1月15日,ＮＢＡ＝アメリカプロバスケットボール、グリズリーズの渡邊雄太選手が14日に行われたロケッツ戦で５試合目の出場を果たし、出場試合数で田臥勇太選手を抜いて日本選手最多となりました。渡邊選手は今シーズン、日本選手として14年ぶり２人目となるＮＢＡデビューを果たし、14日は相手の本拠地テキサス州ヒューストンで行われたロケッツとの試合でベンチに入りました。そして大きくリードされた第４クオーターの残り４分を切ってからＮＢＡで５試合目となる出場を果たし、出場試合数で日本選手として初のＮＢＡプレーヤー、田臥選手を抜いて日本選手最多となりました。渡邊選手は試合終了間際にカウンター攻撃でゴール前に走り込んでボールを受け、相手のブロックをかわしながらシュートを決めて２点をあげました。渡邊選手はこのまま試合終了まで出場し、２得点、リバウンド１つの成績でした。これでＮＢＡで通算８得点として通算の得点数でも田臥選手の７得点を抜きました。試合はグリズリーズが94対112で敗れました。
新春恒例「ほらふき大会」で初笑い 秋田 横手,2019年1月15日,秋田県横手市では新春恒例の「ほらふき大会」が開かれ、訪れた人たちが初笑いを楽しみました。「銀河系宇宙ほらふき大会」と名付けられたこの催しは、横手市雄物川町の町おこしグループが笑いで地域を活性化しようと、毎年この時期に開いています。27回目となることしは県内各地から10人が出場し、奇抜な仮装をしたり尺八や三味線の演奏を交えたりながら10分間の持ち時間で「ほら話」のスケールの大きさやユニークさを競いました。このうち秋田市の北嶋一美さん（69）は「新しい元号の候補に『金農』があがっている」と、全くの「ほら話」をユーモアたっぷりに話していました。会場にはおよそ300人が集まり、次々と発表される突拍子もない「ほら話」に体を揺らしながら笑い声をあげていました。
厚労省不適切調査 衆院厚労委で閉会中審査へ,2019年1月15日,厚生労働省が賃金などに関する調査を不適切な手法で行っていた問題で、衆議院厚生労働委員会は17日、理事懇談会で政府から報告を受けたうえで、早期に閉会中審査を行うことになりました。この問題で、自民党の森山国会対策委員長と立憲民主党の辻元国会対策委員長は国会内で会談しました。辻元氏は原因を明らかにする必要があるなどとして、国会で閉会中審査を行うよう改めて要請し、森山氏も応じる考えを伝えました。そして17日、衆議院厚生労働委員会の理事懇談会を開いて、政府から報告を受けたうえで、早期に閉会中審査を行うため調整を進めることで合意しました。また通常国会については、今週18日に与野党の国会対策委員長で召集時期などをめぐって話し合うことになりました。自民党の森山国会対策委員長は記者団に対し、厚生労働省が賃金などに関する調査を不適切な手法で行っていた問題について「国民の関心が高く、多くの人に迷惑をかけているので、与野党関係なくしっかり対応すべきだ。なぜこのようなことが起き、何年も是正されなかったのか議論し、国民の信頼回復を図ることが大事だ」と述べました。また森山氏は、通常国会の召集時期について「まだ正式には政府から聞いていないが、おおむね18日には明確になるのではないか」と述べました。立憲民主党の辻元国会対策委員長は記者団に対し、「厚生労働省の『毎月勤労統計調査』や日ロの外交交渉、沖縄の名護市辺野古の土砂投入など、問題が山積しているので、一刻も早く国会を開くよう自民党側に申し入れた」と述べました。自民党の関口参議院国会対策委員長は記者会見で、衆議院に続き参議院でも17日、厚生労働委員会の理事懇談会を開いて、政府から報告を受けたうえで、閉会中審査を行うことになるという見通しを示しました。そして「厚生労働省には、包み隠さず徹底的に調査し、真相を究明するよう求めたい」と述べました。厚生労働省によりますと、「毎月勤労統計調査」をめぐって不適切な手法が東京都内で取られるようになったのは平成16年からでした。従業員が500人以上の大規模な事業所については、本来、すべての事業所を調査するルールになっていたのに、調査を委託していた東京都に対し、おおむね３年ごとに一部の事業所を抽出して名簿を送っていたということです。厚生労働省の内部では一部の職員が不適切な手法であることを認識していましたが、組織全体で問題意識を共有せず、放置していました。さらに、去年６月には神奈川県、愛知県、大阪府に対しても、平成31年から一部の事業所を抽出した調査を行うという趣旨の通知を課長級の職員名で出していました。この通知は、今回の問題が発覚した去年12月に撤回したということです。さらに、現在行われている検証では、これとは別に新たな問題も明らかになっています。平成８年以降、「毎月勤労統計調査」の対象となった事業所の数が、公表されたものより少なかったのです。このうち去年10月の時点ではおよそ３万3000の事業所を対象に調査を行ったとしていましたが、実際に調査した事業所は3000少なかったということです。厚生労働省はこれによる調査結果への影響はないとしています。いずれの問題についても、厚生労働省は今後、弁護士などでつくる監察チームで調査を進め、誰がどんな理由で不適切な手法を取り始めたのかや、長年にわたってなぜ是正されなかったのかなどを検証することにしています。菅官房長官は午後の記者会見で、「厚生労働省において、外部の弁護士などが参加する監査チームの中で、担当職員の動機や目的、認識などを含め事実関係の調査を行っていると報告を受けており、原因究明と再発防止にしっかり取り組んでいきたい。事実関係については、可能なかぎり早く、徹底的な調査を行っていくと報告を受けている」と述べました。また、菅官房長官は、記者団が第三者機関を設置して調査すべきだという意見をどう考えるか質問したのに対し、「まず外部の弁護士などが参画する監査チームで、現在取り組んでいるという報告を受けているので、そこを見守りたい」と述べました。
首相 「景気回復維持へ予算案の早期成立を」,2019年1月15日,今月末に召集される通常国会について、安倍総理大臣は総理大臣官邸で開かれた政府与党連絡会議で、景気の回復基調を維持するため、今年度の第二次補正予算案と新年度予算案の早期成立を目指す考えを示しました。この中で、安倍総理大臣は、今月末に召集される通常国会について、「10月に予定される消費税率の引き上げ後も、景気の回復基調が続くよう経済運営に万全を期すとともに、社会保障制度を現役世代からお年寄りまですべての世代が安心できる制度へと改革をしていく『全世代型社会保障元年』としていきたい」と述べました。そのうえで、安倍総理大臣は「第二次補正予算案、そして本予算案の速やかな成立を図っていく。骨太の政策論争を行い、日本のあすを切り開く国会としていきたい」と述べ、今年度の第二次補正予算案と新年度予算案の早期成立を目指す考えを示しました。また安倍総理大臣は来週、ロシアを訪問することに関連し、「日ロ平和条約交渉を進めていく。日中関係を新たな段階に押し上げていく。そして、あらゆるチャンスを逃さずに拉致問題の解決に臨んでいきたい。戦後日本外交の総決算に取り組む１年としたい」と述べました。
テニス全豪オープン 錦織 １回戦突破も苦戦,2019年1月15日,テニスの四大大会、全豪オープンは男子シングルスの１回戦が行われ、錦織圭選手がポーランドの選手に苦しみながらも勝利をおさめ、２回戦に進みました。錦織選手は今月、オーストラリアで行われた全豪オープンの前哨戦で、およそ３年ぶりとなるツアー優勝を果たして全豪オープンに臨みました。大会２日目の15日に行われた男子シングルス１回戦で世界ランキング９位の錦織選手は予選を勝ち上がってきた世界176位、ポーランドのカミル・マイフシャック選手と対戦しました。錦織選手は第１セット、ショットが安定せず、サービスゲームだった第６ゲームでは相手の深いショットに押されてブレークを許し、３－６で落としました。第２セットも勢いのある相手の力強いバックハンドにリターンエースを奪われるなど先にブレークされ、ネット際に出ても脇を抜く鋭いショットでポイントを重ねられてタイブレークの末、６－７で落としました。しかし正午をすぎて、会場の気温が30度を超える中、第３セット以降、錦織選手のショットに対して、相手の動きが止まりました。錦織選手は第３セットを６ー０、第４セットも６－２で取りました。そして第５セットで錦織選手が３ゲームを連取して３－０となった直後に相手が棄権し、試合時間２時間48分で錦織選手の２回戦進出が決まりました。錦織選手は去年の大会を右手首のけがで欠場したため、２回戦進出は２年ぶりです。２回戦では世界73位、クロアチアのイボ・カルロビッチ選手と対戦します。苦しみながらも１回戦を突破した錦織選手は試合後のインタビューで「想像よりも相手のプレーがよく、第１セット、第２セットは、我慢することしかできなかった。相手が動けなくなってからは、自分はひたすら集中力を欠かさないように心がけてプレーしていた。相手に称賛を贈りたい。ショットの精度を上げて次の試合に臨みたい」と話しました。また試合後の記者会見では「球足の速いコートで、相手がフラットなボールを打ってくるので、ショットを持ち上げるのも回り込んで打つのも大変で、最後まで崩し方がわからなかった。相手は世界ランキング50位台とか30位台にいてもおかしくないプレーの内容だった。すごくいいテニスをしていた。もし元気だったら危なかったかもしれない」と振り返りました。２回戦で対戦する世界73位、クロアチアのイボ・カルロビッチ選手については「久しぶりの対戦で、あまり好きな相手ではない。相手の調子が良ければ、負ける可能性もあるので、自分のサービスゲームでしっかりプレーすることなどを意識したい」と話していました。全豪オープンの１回戦で錦織圭選手と対戦し、途中棄権した世界ランキング176位、ポーランドのカミル・マイフシャック選手は、試合後の記者会見で「暑かったのと湿気があり、空気が重く感じて息がしづらかった。第３セットに腕のけいれんが始まり、それが徐々に足へと伝わっていった」と棄権した理由について話していました。
「安倍政権退陣へ参院１人区で候補１本化を」共産 志位氏,2019年1月15日,共産党の志位委員長は党の会合で、参議院選挙で勝利し安倍政権の退陣につなげるため、ほかの野党と協力して、全国に32ある「１人区」で野党側の候補者一本化を実現したいという考えを強調しました。共産党は、ことし12年ぶりに統一地方選挙と参議院選挙が重なることなどから、選挙への対応を協議するため、党本部で全国の地方組織の代表らを集めた会議を開きました。この中で志位委員長は「安倍総理大臣の最大の野望は、憲法９条を改定し日本を『戦争する国』へと改造することにある。絶対に許してはならない」と述べました。そのうえで志位氏は、４月に行われる統一地方選挙について「安倍・自公政権に地方から審判を下す選挙だ。参議院選挙での共産党躍進にとって、決定的に重要だ」と述べました。さらに夏の参議院選挙について「１人区で『本気の共闘』が実現すれば大変動を起こすことは可能だ。安倍政権を退陣に追い込み、『野党連合政権』に向けた第一歩を踏み出す選挙にしていこう」と述べ、ほかの野党と協力して全国に32ある「１人区」で野党側の候補者一本化を実現したいという考えを強調しました。
ゴルフルール 大幅変更 人気ジリ貧の反転攻勢なるか,2019年1月15日,2019年１月１日、ゴルフのルールが大きく変わりました。世界のゴルフルールを統括するＲ＆Ａ＝イギリスゴルフ協会とＵＳＧＡ＝全米ゴルフ協会が行った35年ぶりの大幅な改訂で、アマチュアにもわかりやすいようルールが見直されました。来年に東京オリンピックを控えゴルフへの注目が高まる中で、今回のルール改訂をゴルフ人口の拡大につなげようと関係者の期待が高まっています。ゴルフのルールは、1984年に大きく変更されたあと、４年ごとにマイナーチェンジが行われてきました。しかし今回はそのタイミングを待たずに大幅な見直しとなりました。背景には、世界的に広がっている深刻なゴルフ離れがあると言われています。公益財団法人 日本生産性本部が発表している「レジャー白書2018」によりますと、日本のゴルフ人口は2017年で670万人。ピーク時の90年代中盤は1400万人近くでしたが、この20年余りで半減しました。国内のゴルフ人口を支えていた「団塊の世代」の多くが定年とともにゴルフから離れてしまった一方、新たにゴルフを始めようという人が伸び悩んでいると指摘されています。今回のルール改訂により、これまで「ルールがわからない」と言って敬遠してきた人たちが新たにゴルフを始めるきっかけになればと期待されているのです。今回の改訂は「よりシンプルに、わかりやすく」、そして「よりスピーディーに」がポイントです。中にはアマチュアのゴルファーのスコアアップにつながるのではないかという内容も含まれています。その１つがバンカーでの対応です。バンカーに打球が入った場合、そのボールを拾い上げてバンカーの外から２打罰を加えてプレーできるようになりました。「打球がＯＢになった場合」の対処法も変わりました。正式な競技会では認められていませんが、新ルールでは、これまでの「元の場所からの打ち直し」ではなく、２打罰を加えてＯＢゾーンに入った付近からプレーできることになりました。日本のゴルフ場にはプレーの進行を早くするため、第１打がＯＢになった場合のローカルルールとして「プレイングフォー（前進４打）の特設ティー」が設けられているコースが多くあります。新ルールにより、今後は特設ティーがなくなる可能性もあると言われています。さらに、スピードアップにつなげるため、プレーの順番の入れ替えが推奨されたほか、ボールを探す時間がこれまでの５分から３分に短縮されました。グリーンでパッティングをする際は、旗ざおを立てたままパットをすることも認められるようになりました。今月３日からハワイで開かれたアメリカ男子ツアーの大会は新ルールでの最初の大会となりました。新ルールのもと、選手によっては早速グリーン上で旗ざおを抜かずにパットを打つ選手も見られました。また新ルールではボールをドロップする高さがこれまでの「肩」から「膝」に変わったことで、対応に戸惑う選手も見られました。日本ゴルフツアー機構の選手会長を務める石川遼選手は「初心者にもわかりやすく改訂されたということだが、最初は『どうだったっけ』というのはあると思うので、慣れていかなくてはいけない。ルールをちゃんと確認していきたい」と話しています。新ルールをうまく味方につけることが、大会でリズムを崩さずにプレーするためのポイントの１つとなりそうです。去年、国内男子ツアーでは、試合の前日に開かれた「プロアマ大会」で、プロの選手がプレー中にもかかわらずグリーン上でパットの練習を行い、一緒の組のアマチュアの男性に不愉快な思いをさせたとして大きな問題となりました。日本ゴルフツアー機構は選手に制裁金と厳重注意の処分を出しましたが、こうした選手の態度はゴルフの魅力を損ない、ファンが離れてしまうことにもつながりかねません。また国内女子ツアーは放送権の一括管理をめぐって日本女子プロゴルフ協会と主催者のテレビ局との交渉がまとまらず、３大会で今シーズンの開催が不透明な状況となっています。選手側から大会の存続を臨む声が上がていますが、このまま中止が決まれば新たなファンの獲得には逆行すると言わざるをえません。日本のプロツアーは男子が今月17日からシンガポールで開かれる大会で今シーズンが始まり、女子は３月からツアーがスタートします。35年ぶりに行われた今回の大幅なルール改訂を受け、ゴルフ界全体が１つになってファンの拡大に取り組んでいくことが求められています。
製薬会社から医師への資金提供を透明化 データベース公開,2019年1月15日,製薬会社から医師に講演料や原稿執筆料として資金提供されることが多くありますが、医師が受け取った金額を検索できるデータベースが15日、公開されました。アメリカやドイツでも同様の取り組みが行われていて、作成したＮＧＯは「情報を透明化することで、医師が金銭の提供を受けた製薬会社を優遇することはないかチェックできるようにしたい」と話しています。ウェブ上で公開されたのは「マネーデータベース『製薬会社と医師』」です。医師が参加するＮＰＯ法人「医療ガバナンス研究所」と調査報道を行っているＮＧＯの「ワセダクロニクル」が作成しました。医師の名前を入力すると、製薬会社から講演料や原稿執筆料などとして資金提供を受けた金額を確認できます。大手の製薬会社などでは、こうした資金提供をした場合、ホームページに掲載していますが、全体像を把握できるようにと平成28年度の情報を取りまとめ、データベース化したということです。データベースづくりの過程でＮＧＯが確認したところ、講演料や原稿執筆料など医師個人に支払われた総額は平成28年度の１年間で266億円に上り、1000万円以上受け取った医師は96人いて、多くが大学教授だったということです。製薬会社が医師にこうした資金提供を行うことは法律的には問題はありませんが、アメリカやドイツでも資金の流れを透明化するデータベースが公開されています。このデータベースでは、その後の資金の流れについても更新していく予定で、作成に当たった『ワセダクロニクル』では「医療機関で処方される薬は本当に最良なのか、情報を透明化することで、医師が金銭の提供を受けた製薬会社を優遇することがないかチェックできるようにしたい」としています。
トランプ大統領が北に書簡 首脳会談に向け調整加速か ＣＮＮ,2019年1月15日,アメリカのメディアは、トランプ大統領が北朝鮮のキム・ジョンウン（金正恩）朝鮮労働党委員長に書簡を送ったと伝え、２回目の米朝首脳会談に向け調整が加速している可能性があります。アメリカのＣＮＮテレビは14日、米朝の協議に詳しい関係者の話として、トランプ大統領から北朝鮮のキム・ジョンウン朝鮮労働党委員長にあてた書簡が先週末、ピョンヤンに届けられたと伝えました。トランプ大統領は今月初め、２回目の米朝首脳会談について「そう遠くない将来に設定する」と意欲を示していて、今回の書簡は改めて首脳会談を呼びかける内容だった可能性があります。さらにＣＮＮは同じ関係者の話として、キム委員長の側近でアメリカとの協議を担当してきたキム・ヨンチョル副委員長が、早ければ今週中にもワシントンを訪れ、首脳会談の調整を行う可能性があると伝えています。日程は確定していないということですが、首脳会談の開催に向け調整が加速している可能性があります。
車３台にひかれたか 女性死亡 運転の３人逮捕 埼玉,2019年1月15日,14日夜、埼玉県富士見市の国道で女性が車３台に相次いではねられ、死亡しました。警察は運転手３人をそれぞれ逮捕し、事故の原因を調べています。14日午後10時すぎ、埼玉県富士見市の国道254号線で女性が路上に倒れているのが見つかり、現場で死亡が確認されました。警察によりますと、女性は３台の車に相次いではねられたということで、警察は、現場にとどまった２台の車を運転していた、いずれも会社員の東京 新宿区の原田直樹容疑者（30）と、埼玉県川越市の塚田博文容疑者（35）を過失運転傷害の疑いでその場で逮捕しました。また、一時現場から走り去ったなどとして、もう１台の車を運転していた川越市の介護士、今井貴之容疑者（39）を過失運転致死とひき逃げの疑いで逮捕しました。警察の調べに対し現場で逮捕された２人は容疑を認めていますが、今井容疑者は「人とは思わなかった」などとひき逃げの容疑を否認しているということです。警察は女性の身元の確認を進めるとともに引き続き事故の詳しい状況を調べています。
